"gene_name","isoform_id","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","gene_value_1","gene_value_2","iso_value_1","iso_value_2"
"ATM","ENST00000527389.2",0.0127672131147541,0.0174810810810811,0.00471386796632698,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,1.49539601946378,0.708974422631976
"ATM","ENST00000713593.1",0.0485622950819672,0.0439162162162162,-0.004646078865751,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,1.97971817715182,1.96497784284592
"ATM","ENST00000530958.5",0.0455737704918033,0.0488243243243243,0.00325055383252105,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,1.91487324567684,2.08406547138757
"ATM","ENST00000531525.3",0.0685672131147541,0.0658918918918919,-0.00267532122286221,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,3.00746290020275,2.92540695490073
"ATM","ENST00000533526.1",0.0120344262295082,0.0143459459459459,0.00231151971643775,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,0.525388437464345,0.801847581507261
"ATM","ENST00000525056.2",0.017444262295082,0.0152864864864865,-0.00215777580859548,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,0.729408202588559,0.670615249215806
"ATM","ENST00000683174.2",0.028555737704918,0.0266459459459459,-0.00190979175897209,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,1.22385997674545,1.1062280222723
"ATM","ENST00000683100.1",0.0530704918032787,0.0513351351351351,-0.00173535666814355,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,2.2464634502679,2.20202212802207
"ATM","ENST00000682569.1",0.0179704918032787,0.0196594594594595,0.00168896765618077,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,0.773473083138407,0.838610554386571
"ATM","ENST00000684179.1",0.0154688524590164,0.0139486486486486,-0.00152020381036774,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,0.685662596736324,0.661221139329859
"ATM","ENST00000684447.1",0.0256819672131148,0.0246054054054054,-0.00107656180770935,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,1.06610468099021,1.06733636746029
"ATM","ENST00000682956.1",0.0265655737704918,0.0274648648648649,0.000899291094373061,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,1.38997824747347,1.18829560425396
"ATM","ENST00000682465.1",0.0439049180327869,0.0447810810810811,0.000876163048294194,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,1.91328454396216,1.96269500616139
"ATM","ENST00000682289.1",0.0776229508196721,0.0784567567567568,0.000833805937084625,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,3.40749246839044,3.48060811078979
"ATM","ENST00000683605.1",0.0159704918032787,0.0152162162162162,-0.000754275587062474,0.999634461398582,0.959086874554313,44.3188123555226,43.5362474339432,0.665716578880996,0.679258204571382
